batch,sub_batch,file,file_sample_size,file_size,cell_id,Phenograph_Leiden,UMAP1,UMAP2,Phenograph_Leiden_sub,TCF1,CD27,CCR7,CD127,CD45RA,CD122,CD95,CD45RO,CD57,GZMB,HLADR,LAG3,CD39,PD1,TIGIT,TIM3,CD25,CD69,CD70,EGFRt,type,PTID,gate
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,2105,1,3.0648533650246,4.411843093503472,2,2.486950466811321,3.5945633021775945,2.1854810113590477,1.8070124415580016,0.3499684425721138,0.09409873444177094,2.446044996457452,2.7037261844907614,3.4834131861066093,0.6370742144764932,0.769709202637813,2.345459676007722,-0.2967484773149271,1.347654230394045,1.25914316015698,1.23606367404472,0.8407183355187101,-0.4775381921132599,0.2334885572565462,2.5591928095637058,LOW,X579,CD8 EGFRt
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,2513,1,2.089176947673831,4.763844283689019,2,2.207697051268487,3.2779514663326825,1.693431109332966,1.8399598330391191,0.35636202574681286,0.3348868662951131,1.5830047384331414,2.698343817954919,4.243740274313032,1.6419934562558984,1.43390599520134,2.5481998651017164,0.5432377674943691,1.0427656520951394,0.39868605872683394,0.8587007970983231,-0.7026822605428825,0.2663187651799964,0.2204660038758993,2.807837170090635,LOW,X579,CD8 EGFRt
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,1415,1,2.8349155732002593,3.555984290708062,2,2.347296581411084,2.987073765788466,1.2100457406822518,1.5315396140020436,-0.227152590172903,0.32601218798259046,2.3003060952665564,2.2194893916079534,2.245840700074428,0.2120216865567283,1.0767395033466531,1.6912162217801212,1.663012137027326,0.8036491077523864,0.8265070852345212,1.3943776365542742,0.5659383507322051,-0.4122298813650143,-0.234990736492588,2.713236567636488,LOW,X579,CD8 EGFRt
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,3213,1,2.9843115158882476,4.356165679563042,2,2.7278106329041076,3.726111835006037,1.738865771897098,1.562926097986356,0.6800966507046103,0.4092473821902268,2.0022642287093877,2.0505885516435773,3.338224483748747,1.3513600412562865,0.7783273214431401,2.082218090563058,0.44414613120354496,1.50905166413882,0.997664773640297,1.9627414276494457,0.00441365954773344,-1.0061787886928617,-0.01362029782947451,2.902647277260513,LOW,X579,CD8 EGFRt
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,7413,1,2.833217556079898,4.625996383298394,2,2.6394888285046543,3.591736375555398,1.8034682055557636,1.9807749318056809,0.11351969101445412,0.00833875624301394,2.311174678032113,2.3363557499469065,4.522435990045024,1.362548897212259,1.779204565529871,2.602362568027497,0.3586233012375629,1.0354548783576636,0.7370825191208903,2.088743108548061,0.1415827341687439,-0.21047762421643124,-0.05740355056723752,3.947841894227395,LOW,X579,CD8 EGFRt
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,7103,1,1.304634744724307,4.289986880887505,1,0.938617558963024,3.0352203604387653,0.9190519133862228,1.4813721872808645,-0.06239614240202923,0.39440467963210424,2.2591340623069396,2.3128193303864877,3.984362661514755,2.8357505632525135,1.34737655326786,1.724053687726404,0.8887160272116963,1.2232390015003332,0.18887754798837203,0.17199338885649168,-0.01781693987804297,-1.2773021346692306,0.17133145856561594,2.4311830580657263,LOW,X579,CD8 EGFRt
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,5513,1,2.028959686359439,4.3081624828467335,4,2.1062451943071614,3.471718494082924,-0.18286314228955117,1.612924093891127,0.3796854310867514,0.29536941671925465,2.069977240541647,2.4839683925576717,3.5386613990759157,1.9087786561261595,1.4189945881438262,2.206724876255992,0.9377724659262446,1.209469455477072,0.9582371634249984,1.105005636311065,0.36208299731700144,-0.8276143542699176,-0.04195459841887825,2.9342150472138497,LOW,X579,CD8 EGFRt
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,2214,1,2.0395438023414947,4.936294349301812,9,2.712633077206059,2.530164681519796,1.274124724212245,0.6886084232638838,0.10045651200966856,0.11522763139322188,1.656484912988449,2.1118836067204825,4.681780876442062,0.2271033291520738,0.44041959071445014,1.875677344275684,0.34138452479109016,-0.16731856893275032,1.5626020138776846,1.3193118055587116,0.12248202537430368,-0.19283624685952813,0.09199798750143506,2.693925640487671,LOW,X579,CD8 EGFRt
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,5615,1,2.364471847614322,4.2541978679785695,7,2.817063993546022,3.3321669398056395,1.8022098290192192,1.4930833824161118,-0.16369276081485615,0.5545657734382546,1.92760838616931,2.337553842336711,3.8738875322586575,2.0154827403022013,1.5696600960645584,2.650176371718873,0.7194608716130279,1.6580341462853423,1.458622247935842,1.0231693995340478,0.4235773081160686,-1.299867578092469,0.19564787524286023,2.2699563992404705,LOW,X579,CD8 EGFRt
PEAK,PEAK_3,LOW_X579_CD8 EGFRt,74,74,5913,1,2.0745958634224273,3.616539033521173,11,2.7167101238189044,3.8096214826633097,1.5735462061183167,1.798903272437607,0.2435048607895685,-0.3856980515880039,2.6027328397928247,2.5467124758664617,2.5499049063579315,3.500815609196862,1.4024756255041917,2.96773648580774,0.9004986384388656,1.4387295109774827,0.0740177455878959,1.642604775228872,2.161739370127941,-1.5525759516688729,0.08704154743398261,3.1290185974734324,LOW,X579,CD8 EGFRt
