batch,sub_batch,file,file_sample_size,file_size,cell_id,Phenograph_Leiden,UMAP1,UMAP2,Phenograph_Leiden_sub,TCF1,CD27,CCR7,CD127,CD45RA,CD122,CD95,CD45RO,CD57,GZMB,HLADR,LAG3,CD39,PD1,TIGIT,TIM3,CD25,CD69,CD70,EGFRt,type,PTID,gate
PRE,PRE_1,HIGH_X461_CD8,3441,3441,111015,1,-7.2271216603372626,-2.6703646570187236,3,3.2247287010727512,2.593892646028691,2.1887540167259725,1.0483932674413774,2.7596062105048453,-0.2721821142486733,1.1916869013600633,0.5293800276827192,0.19872432442428348,0.31463212113499534,-0.00282966490463585,0.8081547752077742,1.1408112576930696,1.3150957265540657,-0.2720696359600815,-1.192110163182747,-0.4801649245795164,-0.3618349012301382,0.11544932260167524,0.03178632073140046,HIGH,X461,CD8
PRE,PRE_1,HIGH_X461_CD8,3441,3441,13419,1,-7.31135875903111,-2.84713939723784,10,3.014993683874204,3.0725924970336846,2.136937846359794,1.6158047870872827,2.0753599821351445,-0.3619327340091799,0.3823109445910755,0.7350314844973187,0.3258867878489349,0.9821879856347204,-0.04606267343967873,0.6884218471561693,1.1497960927024864,0.6990449955764372,-0.7077274674815999,-1.0411392795202346,0.00356451662540516,0.2994105531357827,-0.1179513613788159,-1.072856615679734,HIGH,X461,CD8
PRE,PRE_1,HIGH_X461_CD8,3441,3441,24018,1,-6.435993978605085,-2.8748722463589336,3,3.017482414214447,2.5190422451701497,2.7053605051059315,0.5809998455105811,1.771219379846202,-0.19725372052866588,0.48904527933992104,0.7350540103000874,0.2727015851720499,0.5526815774055062,0.02258276168038709,-0.01050161895337821,1.444519998849438,1.1033410584559888,-1.0642417395475054,-1.0185775267894013,-0.3579417465096078,-0.32221953004180287,0.07641489916587065,-0.5428645931182393,HIGH,X461,CD8
PRE,PRE_1,HIGH_X461_CD8,3441,3441,33374,1,-7.746082613096052,-1.868642845724168,1,3.137789628898,2.5835378766446992,2.148627382557521,1.5214479083619663,2.448879716884684,-0.14714255025845807,0.31696889032388836,0.5369792228334723,0.28631747624055337,0.32143186662902073,-0.01962160466822604,1.201511602935346,1.144969831458321,0.27767730792813883,-0.5498231444257469,-1.453397174703465,-0.29014092080837206,0.09937765809761984,0.09231107210823151,-0.03243067809968478,HIGH,X461,CD8
PRE,PRE_1,HIGH_X461_CD8,3441,3441,27818,1,-6.629450628385358,-2.489243307684007,6,3.247461221107128,2.676869607174051,1.187304811507891,0.633070260865622,1.88079396973044,-0.15916393466346224,0.4249994611398323,0.6198296674757465,0.6727733416495393,0.2219722802658467,-0.00756799912278227,1.0440983627711955,0.998536618769448,1.344181497448888,-0.6720937352450793,-0.5205301257101869,0.2740791446130284,-0.05153218179760885,-0.0652985487607402,-0.241662041086659,HIGH,X461,CD8
PRE,PRE_1,HIGH_X461_CD8,3441,3441,98515,1,-6.9978922101114325,-2.7655256181698467,10,3.3287006736027744,2.78889336738521,2.6292134297162923,1.3719793741734692,2.037804341182498,-0.4072031174544926,0.6815411616192755,0.6862177919661331,0.2652575329282152,0.502541533410903,0.01772472777464157,0.1921872686167156,1.076609792110688,0.7096618569906565,-0.4277642093533155,-1.0005641433739745,-0.45675199210144984,-0.06455734431758314,0.2534829705864593,0.03772033303188576,HIGH,X461,CD8
PRE,PRE_1,HIGH_X461_CD8,3441,3441,14285,1,-7.503097364530378,-0.7125434368591931,1,2.688668379701445,2.0905567395871336,2.4109066271988,0.44646729156166776,2.2151649776560483,-0.2432571671379116,0.504389439876717,0.4220495620178344,0.4698076865535548,0.6904558832790327,0.03003129299156387,0.17928726904459358,0.9696768128251372,-0.2244813393941368,0.32437216280795755,-0.9904857292357468,0.21407169631947476,-0.47972300180787447,0.03080321114086137,-0.08147602603247099,HIGH,X461,CD8
PRE,PRE_1,HIGH_X461_CD8,3441,3441,31318,1,-6.007816145047956,-1.7059826045971538,4,2.961888965354978,2.7383020529066093,1.3483753987689295,0.8261744126051915,1.739261231181969,0.10414308944688531,1.0068470880871667,0.37987948858433856,0.1970464478628599,0.2934255281113429,0.01818179089845808,-0.07727463364303168,1.3169874244034672,0.5745640668778604,-0.5622606137380965,-0.7322317221385282,-0.1715504010671058,0.1189264023345927,0.07339722430148828,-0.7984853833252902,HIGH,X461,CD8
PRE,PRE_1,HIGH_X461_CD8,3441,3441,32594,1,-7.353430101499372,-1.843468227956834,10,3.088973457953924,2.4324320226903997,2.0484395290207575,1.0360838817337357,1.7050910684296119,0.13003665591424826,0.5423927506839586,0.5721335567930289,0.3104115535953207,0.4587759507307998,0.01692658022760647,0.7223931814733068,0.48607299952684013,0.48062438884766057,-0.6491533976189281,-0.5523190590384406,-0.6402241636442757,0.5987445333733887,0.04169989648077526,0.4593934996268264,HIGH,X461,CD8
PRE,PRE_1,HIGH_X461_CD8,3441,3441,19818,1,-7.021627733335309,-2.7971699624996806,5,3.2511192927860133,3.050062518214501,1.8767092399924372,1.705943126724632,2.229860913520705,-0.2858107336672342,0.7938054761187189,0.6202580718411072,0.3240070087875079,0.5279782039269916,-0.03129891076660641,0.728793117842928,1.0677785310462775,0.8555110226564941,-1.3326521567322338,0.33453230971235837,-0.08505215957567981,-0.4913002522164876,-0.02771547053919827,-0.429666891501452,HIGH,X461,CD8
