batch,sub_batch,file,file_sample_size,file_size,cell_id,Phenograph_Leiden,UMAP1,UMAP2,Phenograph_Leiden_sub,TCF1,CD27,CCR7,CD127,CD45RA,CD122,CD95,CD45RO,CD57,GZMB,HLADR,LAG3,CD39,PD1,TIGIT,TIM3,CD25,CD69,CD70,EGFRt,type,PTID,gate
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,7981,1,-3.3236347599009424,4.249043245047285,8,1.8909299296298936,3.0737514781057125,0.892673459122023,0.04168191722751772,0.13287688587894492,0.12309780733732188,2.276681593857856,2.436781567938912,3.4603938008110733,2.1212063188434054,0.4420605449805092,2.341331334636162,1.2576083499674142,2.0989523333428566,-0.29372209426571116,1.482242720230004,-0.28479020254909393,0.1058020846486974,0.4040204746237456,1.897889777201207,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,357,1,-3.6507252616862207,3.9642985055148143,8,2.6289134609508125,3.2101207428734653,2.1107781723389714,0.2167088859001463,0.5477792446055076,0.8761565850071441,2.25866349214566,2.8245249501252805,2.255280379976157,2.3667148316601083,2.8589886522347774,2.8450065300596186,2.8014946797240476,2.270798065058671,1.923310898169488,0.6162934968948174,0.7355970714977305,1.532086078227883,0.4481604022518848,2.0036365726464433,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,5503,1,-3.1858858032206445,3.676686305731489,8,2.022484574024629,2.555978729034568,0.9009603921010794,-0.47086673619577823,-0.25567894005003644,0.5532202019048174,2.9100174725172367,2.2646337540448864,2.478384968798694,2.463568439385475,0.648239321511902,1.9755243600158827,1.572423478893914,1.7956456993571908,1.5553082152326994,1.839419587228137,1.0573560793894798,0.6731895563418636,0.5022762817634483,2.01872430341599,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,816,1,-2.2175176305750757,4.183967609137251,9,1.529509652752598,2.3054668096103414,1.0301267655222583,-0.5772557356325312,0.3513399799793189,0.9633789222063186,2.435636392204694,2.8641216911720355,3.092811802097233,0.6111657009234628,1.0725714070113297,1.145994762482858,1.501029812323702,2.1322043360273755,0.00703396432825755,0.505595193589635,-0.01719638946153094,0.7583873712487055,-0.1294119151086629,1.857432312500754,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,426,1,-1.749135868070498,3.2228770444094677,2,2.1381280844459893,3.1849311785082284,-1.1673750020048634,-0.1626094251946477,0.00356262311707281,0.9131558648307262,1.085883170933697,1.3461103830386518,1.4525842123078585,1.2509774178532285,0.5560346906382747,1.4089060113585188,0.8097562286068315,1.4396046441681136,0.12591611294352748,2.050197393687381,0.158821350006775,0.4078660498983495,0.07258049972683908,2.6062260384995017,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,1741,1,-2.933771745679751,3.946236152380659,6,2.495856574100926,2.5226771463848863,0.5447380463290226,0.3788975634393179,0.18594965746912975,0.4892340910852413,2.5828485925851843,3.1028304192623977,2.7605577342625107,0.7969973696631558,1.3169545471719777,2.1350714962626127,2.100046642782024,0.927620822641054,0.8775852591124179,2.3428840845282544,0.04442967138829461,0.9951539127454356,0.00644174030751568,1.8958707673954909,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,518,1,-2.695243732450381,4.541066903799726,7,2.392927831455739,1.748880318515094,1.1759548445128265,0.2628652324755281,0.33404031153530367,0.8010836282065465,2.5145912653223355,2.8711077901212603,4.379731131939903,0.5803337529017532,2.0162527824021232,2.3198920778090604,1.6458153774287962,1.4223790586304532,1.7328123028687188,0.5015446431177606,0.49962267475897526,0.25756300335780113,0.15590006002908466,1.9121641395965412,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,748,1,-3.529840843198672,4.481064576834394,8,2.179599776679001,2.5509716371084417,0.3723376471540155,-0.7652613944317463,0.14917446807767418,0.9735300035017144,2.4089001107384345,3.0657118159862384,3.829947773773343,2.1273013182836444,0.4467326292320476,1.9437003753241868,0.7645923951827033,2.1962229328911533,0.6690202910109003,1.7085754694271695,-0.10366316134406472,1.4056537082739364,0.12110653595999536,1.802407813225005,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,663,1,-3.551085607526675,4.18746282550688,8,2.6915931558838655,3.036626879397565,-1.1302802799954574,0.26060954650658275,0.7955371665531008,1.249377526356603,1.8266702551397072,2.4065294059908044,3.1274601411612557,2.4438357660331542,2.993248950347417,3.4249801268829088,2.0774856023955803,2.5957028297869207,1.494280089927481,2.2806854408470576,-0.22148739701123063,1.0647703100587336,0.6245625439339412,1.8267591883982288,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,4861,1,-3.5705694122294336,4.74731709453459,8,2.3145517717333104,2.322118856816999,-0.30777867985957624,-0.16739871601924486,-0.15643204254342655,0.32316331143563853,2.889927441059495,3.227764440882624,4.025171446577734,1.3292209895470783,1.7829014214776782,2.13955683833492,1.369176023072802,2.680943875572068,0.1818094932395269,1.3719860641295267,0.5940459501196276,1.4019267771300676,0.04489166631526166,1.8822947318337144,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,7861,1,-3.2341877384165674,4.549245137900068,7,2.4323300579423397,2.748939542511046,1.708262402678037,-0.8791214101359799,0.5646115950878652,1.2826472586930544,2.4006995071808652,3.0303541665163563,5.266251716984989,0.6851445244788998,1.802140114795116,2.439968489132085,1.7340092873754058,2.2993115047781454,1.07538411996575,1.0290971158577356,0.32283665824395197,0.3416867918997125,0.21824168635694915,2.0803786760394756,CLL,X645,CD8 EGFRt
PEAK,PEAK_2,CLL_X645_CD8 EGFRt,1038,1038,6312,1,-3.6079925460795312,4.025747556418135,8,2.640322251615031,2.612654822655662,2.0161649066431715,0.3332599701349488,1.4365141037684024,0.03316170732851711,2.489456260322564,3.104034424361702,2.989442631735586,1.7810362639141848,2.1952977245512613,2.689980727925055,1.165942032241262,2.5331543727166315,0.7701820119728122,0.9070620699377984,0.07343718613432125,2.1384004189960604,0.5787927035080442,1.7885826679312855,CLL,X645,CD8 EGFRt
