batch,sub_batch,file,file_sample_size,file_size,cell_id,Phenograph_Leiden,UMAP1,UMAP2,Phenograph_Leiden_sub,TCF1,CD27,CCR7,CD127,CD45RA,CD122,CD95,CD45RO,CD57,GZMB,HLADR,LAG3,CD39,PD1,TIGIT,TIM3,CD25,CD69,CD70,EGFRt,type,PTID,gate
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,30138,1,-2.1197691125849634,4.61120869609709,6,3.187343077453325,2.52803708024292,1.4756171783114835,-0.04116605015850342,0.12537795473693655,0.6866727361576066,1.901469477267522,1.5437641907730555,3.5266181666826366,0.05899967996746848,0.9691593679654368,2.017952865320558,1.5797863228894968,-0.8526196060452962,1.464754705638526,1.6917254112964666,-0.0336089678132935,-0.09615407911177098,0.12022070433470138,1.9005095336743725,MED,X590,CD8 EGFRt
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,29150,1,-2.872201578138247,5.212781209677412,1,3.051781242336209,2.84676960738527,-0.5232393645978826,-0.12990918832223206,-0.21226568703790152,0.41343287998749056,2.096165374762032,2.101819027115689,4.411278060936675,-0.1127501738876427,0.902720464297256,1.7344906128920012,2.6562255731963353,0.97409433606964,0.7042870159145015,1.6447621433537782,-0.5022296728228662,1.1173228434758025,-0.09414999797577434,1.9185125694781435,MED,X590,CD8 EGFRt
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,101005,1,-2.141937272069826,5.158377904623701,6,3.4767625646943685,2.4288373363084985,-0.26060976782993167,0.0259875537651664,-0.0613978912923207,0.3471044918830038,2.243134475585398,1.8743966052883487,4.210216659401695,-0.05459912501149431,-0.04403448410733667,2.00836005970218,1.1181178206052973,1.0835377077598989,1.3394647769305958,1.2939798656361234,0.08230023399433713,0.5639787305180888,0.06138765287210834,2.118802585101379,MED,X590,CD8 EGFRt
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,20166,1,-3.482712165830508,3.5279047677218456,8,3.3928034309232418,2.997122754475543,-0.03317657980367317,-1.0941012037945597,0.1906476595252558,0.44196204815130335,2.5493321004274527,2.107110255716401,2.530690058370092,2.801404443394909,1.8221758085936697,1.5200835433295896,1.576518487882454,2.588248845596065,0.8530432400441719,1.4417761267025275,0.20309743782937564,-1.1255480717510156,0.2320701741615458,2.0186045450394157,MED,X590,CD8 EGFRt
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,63105,1,-1.453112201211825,3.9206729123293895,3,3.9882992771636983,0.1366283554878724,1.1667272873851149,-0.1960925460022269,0.3856458313186566,0.8758327924773671,2.7290952270543847,1.8287583694000449,3.241642626209489,0.03808856314094092,1.8459727424287973,1.6613590310675763,0.12301602983671284,1.339910916227073,-0.3336625717989065,2.444607927688806,0.22452444807700572,0.185389845966001,0.2404216390526009,1.9067780765378717,MED,X590,CD8 EGFRt
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,42116,1,-1.9135177893618496,4.282310266226484,4,3.5737120222515997,2.2779388476627243,-0.05761197657652375,-1.012370048642917,0.6081133914134248,0.906062432861215,2.931273903173467,3.2151472550636435,3.269664522872782,1.610838561509579,3.1926034899726146,2.651713370033321,-1.7306094087394288,2.3838484586337403,1.2008411173065474,1.2695947469052125,1.09310263984103,0.6320771669342482,0.9246452791684148,1.812686386197337,MED,X590,CD8 EGFRt
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,91006,2,8.233230455400571,-0.709605973035143,2,3.2368150351525022,2.610587677206468,2.485161466905097,0.13977256603230168,2.3208596386870024,0.09696960239535146,1.831057700851055,0.14683803038572374,0.23632193363413911,-0.02817221472849523,0.02119881987215488,0.7429368036572294,1.5123223056557915,0.9538842536975668,-0.23441107206400824,1.395190794242572,-0.23802381195327,-0.2176603788635854,0.01009968562864723,1.8123036935418797,MED,X590,CD8 EGFRt
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,44108,2,7.26134668159686,-0.34944419172410773,12,3.068040058971747,3.205623573246178,1.0575979647803948,-0.2917404610019191,2.6793919758071425,0.205594139123898,2.524146589185031,0.22387516012124195,2.1260505419123765,0.00384614218727154,0.10875204720796317,0.44489226747599137,1.7813168229433658,1.4027805308396997,0.7660682272474869,2.5165454945554564,0.33501085764644395,0.4771300437015783,-0.01277282602541738,2.0232109558182025,MED,X590,CD8 EGFRt
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,53105,2,7.967765672685728,-0.17856369522218513,2,3.1561752984664935,2.601862997160422,1.757372866199315,0.4764985284736079,1.1252264395297653,0.2729562784631663,1.6173072924263738,0.3135752318177125,0.3172194912640648,0.09167047395192816,-0.00119363859760351,1.1090709322023449,0.7750479992701889,0.4272889875663669,0.33299235651017867,1.355784474596184,-0.32107444212038816,-0.30653586653589254,0.03115267761641696,1.8559928936158585,MED,X590,CD8 EGFRt
PEAK,PEAK_2,MED_X590_CD8 EGFRt,66,66,17160,2,7.590252740861997,-0.3072947075665455,2,2.9601975912041056,2.8011341192970085,1.1878968300885997,0.6240524579413422,1.733730657767045,0.8046474807093169,2.141619483596307,0.3876007860147934,0.3044934118954134,0.14232847810203253,0.05895911638427158,1.8423642379795175,1.0989248716500837,0.9323961122213572,0.5891992854441198,1.0494881900670676,0.5642569454577122,-0.4862593419013044,0.17008727194489795,1.9703763353102264,MED,X590,CD8 EGFRt
