batch,sub_batch,file,file_sample_size,file_size,cell_id,Phenograph_Leiden,UMAP1,UMAP2,Phenograph_Leiden_sub,TCF1,CD27,CCR7,CD127,CD45RA,CD122,CD95,CD45RO,CD57,GZMB,HLADR,LAG3,CD39,PD1,TIGIT,TIM3,CD25,CD69,CD70,EGFRt,type,PTID,gate
PRE,PRE_1,LOW_X566_CD8,6373,6373,81511,1,-7.335629770383649,-0.3110693819564011,1,3.066039822058846,2.3651085215900807,1.7668464997168774,1.0097038351840757,2.411495760172345,-0.3611144486931764,1.0751574387037264,0.46767079543688983,0.2966823679306473,0.5570461959963025,0.02197088094876225,0.29787346814899845,0.5977945029336998,-0.6976329501563363,-0.03000815901223924,-0.8023267575567197,-0.2135326715080025,-0.248405558275442,0.0900379724240185,0.1725744203870488,LOW,X566,CD8
PRE,PRE_1,LOW_X566_CD8,6373,6373,44521,1,-7.535685846433454,-1.4627159028988506,8,2.089711818652725,2.550739992780274,2.1305341511606235,0.4009248035740367,1.5619496087900646,-0.13854348852900436,-0.40593431342498504,0.6744284397378447,0.23223341894871416,0.93694799505372,0.0048018277332352,1.324625284333252,0.23907916631666817,0.0451374944299437,-0.5260842559683792,-1.1386192422234818,0.42172034919160417,-0.06747674521917198,0.15347138074814903,-0.5439747935648807,LOW,X566,CD8
PRE,PRE_1,LOW_X566_CD8,6373,6373,53911,1,-7.19330627642613,-3.050581493948045,5,2.9280167900520286,2.715327348635598,2.6164993503902867,0.955272690680406,2.2967653278255153,0.02965976899599041,0.5610997761417542,0.6418450455410873,0.3375021454160578,0.6564062931362441,0.0159944186959133,0.8891849633764346,0.8097204095115315,1.0823253206729968,-1.0467592553888911,-1.0425318643165191,-0.11043343241882526,-0.2223735501495501,0.16137963278735673,0.03534615902032235,LOW,X566,CD8
PRE,PRE_1,LOW_X566_CD8,6373,6373,13222,1,-7.093758413419538,-1.4240578800182964,10,2.595590272698073,2.7162474591514085,1.5826917917915422,0.7358322204201838,2.19268019650887,-0.27044401939650464,0.5322709216721998,0.5237123964085632,0.19667317035779036,0.4609762478107629,0.02554951717259935,0.433125472807319,1.3076738064209747,0.4844901833213151,-0.2658076655576518,-0.6701986188673928,-0.08161622278286103,-0.2593326721989188,-0.10154188326576297,-0.6139677732903711,LOW,X566,CD8
PRE,PRE_1,LOW_X566_CD8,6373,6373,85011,1,-6.931908914670759,-1.8416744857769631,7,2.6622958641152685,2.5702886521993564,1.774421249416845,1.1610443389469836,1.4507530006096467,-0.16293023168870133,1.0082210272152652,0.8137626564908059,0.3491053546133448,0.599824614653575,0.0072752736752885,1.2001807048041355,0.7820655850958109,0.6001388468880441,-0.5376327571234522,-0.3729928537112616,0.19693319919999533,-0.3350341072771132,0.13480682401224234,0.07876262576659286,LOW,X566,CD8
PRE,PRE_1,LOW_X566_CD8,6373,6373,27152,1,-6.757926294431501,-2.9784634500485088,3,2.6267140443147556,2.840941878290272,1.5977288655223942,1.2846579135089984,2.1608779912361427,-0.19361510355760536,1.1064095944451962,0.6265531546673058,0.26382047989314744,0.5168655871981156,0.00333786885024492,0.6584666639447023,1.1505995935594613,1.082294342137495,-0.9684790853118588,-0.913590847107455,-0.11631021994693835,-0.378677324267609,0.26038560514695575,-0.09884787557196524,LOW,X566,CD8
PRE,PRE_1,LOW_X566_CD8,6373,6373,54901,1,-7.740191290006452,-0.9682274847965864,1,2.618280296022949,2.661410740311091,1.7141316099238089,0.8175661123726119,2.2365590354204077,-0.37233085989887266,0.02362589954308024,0.5466776167505355,0.2518204345318673,0.7253166247773434,-0.00868204526474962,0.9143306607998736,0.5952689965295136,-0.25258869262380396,-0.1995089406964611,-0.6905399195603842,-0.4943405401615096,0.14891203793372632,-0.01628622155645594,-0.11417920762756088,LOW,X566,CD8
PRE,PRE_1,LOW_X566_CD8,6373,6373,49411,1,-7.554249117002302,-2.716806212041917,7,2.917495598296384,2.5568967463128995,2.593341330616174,1.000785898121617,2.375701499366079,-0.19190508897595315,0.7555627520204777,0.6116955366083155,0.24194817061203067,0.5087399280053096,0.3158710886914605,1.6251361390900367,1.060019591584571,0.8051011952436805,-1.2305522642164828,-1.14537528029001,-0.2125579877568191,0.0834550865933521,-0.1121652331988574,0.17187649901757357,LOW,X566,CD8
PRE,PRE_1,LOW_X566_CD8,6373,6373,32622,1,-6.458537408933454,-2.1863630205135967,8,2.6891982785545308,2.265805549705499,1.6000191727060324,0.6356721623915176,1.901967122012554,-0.16069402289894238,0.6302874597125252,0.4238287234090291,0.37104258177959465,0.31594498685599387,0.12876124639889985,0.5803962867764908,0.37626052144635247,1.0371893685319264,-0.5908121733950096,-0.5951151720985571,0.08052244512707092,-0.07807687683980542,0.14746356984972842,0.2162440286584049,LOW,X566,CD8
PRE,PRE_1,LOW_X566_CD8,6373,6373,23152,1,-7.281393835172468,-3.0543995290737773,7,2.6151341221662237,2.7806916390312795,2.329474882878011,0.9812333445535204,2.0909892809054296,-0.04572042830380622,0.9410504004382714,0.6694939049324643,0.4287187339934632,0.45547157112232095,0.0152310980020332,0.7056512668135324,1.482544932434956,0.950095297321402,-1.0886643965142986,-1.3696722525650329,-0.5016691511516727,-0.1802154555291517,0.15735066035902684,-0.9357500693738752,LOW,X566,CD8
